application_number,request_for_proposal_document,rfp_identifier,rfp_upload_date,total_services_requested,certified_date_time
240009593,,,,1,2023-12-19T13:47:52.000
240009594,,false,,1,2023-12-19T13:57:24.000
240009597,http://publicdata.usac.org/SL/Prd/Form470/347782/240009597/Collinsville%20Dark%20Fiber%20RFP%202024%20due%202.23.docx,true,2024-01-11T13:01:10.000,2,2024-01-11T13:27:08.000
240009601,http://publicdata.usac.org/SL/Prd/Form470/401119/240009601/ECS_RFP%202024%20IA%20Modified%201_4_24.xlsx,true,2024-01-04T12:01:58.000,18,2023-12-28T11:29:30.000
240009602,,false,,2,2023-12-19T14:23:40.000
240009607,http://publicdata.usac.org/SL/Prd/Form470/356827/240009607/RFP%20Penuelas.pdf,true,2023-12-19T14:12:16.000,1,2023-12-19T14:22:14.000
240009608,,false,,1,2023-12-19T14:19:59.000
240009610,http://publicdata.usac.org/SL/Prd/Form470/336396/240009610/Hicksville%20EVSD%20FY2024%20FCC%20Form%20470%20Application%20Narrative.docx,true,2023-12-19T16:12:16.000,1,2023-12-19T16:27:14.000
240009612,http://publicdata.usac.org/SL/Prd/Form470/350709/240009612/0179%2024C%201%20Palo%20Verde%20Elementary%20School%20District%20AD1.pdf,true,2024-01-12T18:01:03.000,3,2023-12-19T19:54:34.000
240009613,,false,,2,2023-12-19T14:53:47.000
240009615,,false,,1,2023-12-19T15:51:17.000
240009616,,false,,1,2023-12-21T11:53:38.000
240009617,http://publicdata.usac.org/SL/Prd/Form470/341164/240009617/Addendum%20Q%20and%20A%20None.pdf,true,2023-12-29T17:12:29.000,3,2023-12-19T15:58:18.000
240009618,http://publicdata.usac.org/SL/Prd/Form470/337459/240009618/FY%202024%20Internet%20Access%20New%20Prairie%20RFP.pdf,true,2024-01-05T11:01:00.000,1,2024-01-05T11:18:58.000
240009620,,false,,1,2023-12-19T14:54:21.000
240009622,http://publicdata.usac.org/SL/Prd/Form470/351012/240009622/OUSD%20Lit%20Dark%20Fiber%20Y27%20Final.docx,true,2023-12-22T16:12:55.000,2,2023-12-22T16:13:53.000
240009623,http://publicdata.usac.org/SL/Prd/Form470/333245/240009623/SAYRE%20FY2024%20INTERNET%20ACCESS%20REQUEST%20REQUIREMENTS.pdf,true,2023-12-19T14:12:22.000,1,2023-12-19T14:55:21.000
240009627,,false,,2,2023-12-19T15:20:09.000
240009630,http://publicdata.usac.org/SL/Prd/Form470/349474/240009630/2024%20RFP_Category%201%20Services_Bus%20Wifi.pdf,true,2024-02-20T23:02:26.000,10,2024-02-20T23:15:24.000
240009633,http://publicdata.usac.org/SL/Prd/Form470/345105/240009633/FY24%20Fowler%20RFP%20MIBS.pdf,true,2024-01-03T12:01:48.000,1,2024-01-03T12:06:46.000
240009637,,false,,1,2023-12-19T15:34:53.000
240009638,http://publicdata.usac.org/SL/Prd/Form470/349238/240009638/Cotopaxi_Scope_of_Work_IC.pdf,true,2024-01-15T09:01:57.000,3,2024-01-15T09:15:56.000
240009640,,false,,1,2023-12-19T15:40:07.000
240009644,,false,,1,2023-12-19T15:39:05.000
240009649,,false,,1,2023-12-19T15:35:54.000
240009651,,false,,1,2023-12-19T15:44:46.000
240009657,,false,,1,2023-12-19T15:58:12.000
240009660,http://publicdata.usac.org/SL/Prd/Form470/346611/240009660/Edmond%20ISD%20Addendum%20470%20240009660%20C2%20Firewall%20QA.pdf,true,2024-01-08T12:01:01.000,2,2023-12-22T09:00:46.000
240009661,http://publicdata.usac.org/SL/Prd/Form470/346611/240009661/Edmond%20ISD%20Addendum%20470%20240009661%20C2%20Equip%20QA.pdf,true,2024-01-08T12:01:49.000,3443,2023-12-22T09:01:07.000
240009664,http://publicdata.usac.org/SL/Prd/Form470/350016/240009664/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2023-12-19T16:12:54.000,1,2023-12-19T16:04:52.000
240009667,http://publicdata.usac.org/SL/Prd/Form470/343912/240009667/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%202%20FY24.pdf,true,2023-12-19T16:12:19.000,17,2023-12-19T16:09:18.000
240009670,,false,,3,2023-12-19T16:53:29.000
240009673,http://publicdata.usac.org/SL/Prd/Form470/338609/240009673/RFPFM%20Zeeland%20Public%20FY24.pdf,true,2023-12-20T08:12:30.000,174,2023-12-20T08:14:28.000
240009674,http://publicdata.usac.org/SL/Prd/Form470/285221/240009674/74431%20%20Lutheran%20High%20School%20of%20St%20Charles%20County%20C2%20470%20RFP%20FY24.xlsx,true,2023-12-19T16:12:36.000,10,2023-12-19T16:22:34.000
240009675,http://publicdata.usac.org/SL/Prd/Form470/335404/240009675/Attachment%20A%20Low%20Voltage%20Cabling%20Standard.pdf,true,2023-12-22T17:12:06.000,1,2023-12-22T17:14:04.000
240009676,http://publicdata.usac.org/SL/Prd/Form470/350897/240009676/Soledad%20USD%20Network%20Licensing%20RFP%202024_IT_01.pdf,true,2024-01-03T16:01:12.000,155,2024-01-03T16:55:11.000
240009678,http://publicdata.usac.org/SL/Prd/Form470/319379/240009678/RFP_SHS.docx,true,2024-02-28T21:02:53.000,300,2024-02-28T21:45:52.000
240009679,,false,,1,2023-12-19T16:34:42.000
240009680,http://publicdata.usac.org/SL/Prd/Form470/351658/240009680/HL24_RFP_%20Switch%20Description.pdf,true,2023-12-29T12:12:40.000,28,2023-12-29T12:35:39.000
240009691,http://publicdata.usac.org/SL/Prd/Form470/17005385/240009691/OUBOCES%20Florida%20Cat2%20spreadsheet.pdf,true,2023-12-22T09:12:13.000,4,2023-12-22T09:18:10.000
240009692,http://publicdata.usac.org/SL/Prd/Form470/345519/240009692/Addendum%201%20Creighton2.pdf,true,2024-01-25T14:01:37.000,300,2023-12-19T17:15:06.000
240009696,,false,,1,2023-12-20T10:21:19.000
240009700,,false,,1,2023-12-20T15:53:52.000
240009701,http://publicdata.usac.org/SL/Prd/Form470/272544/240009701/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%201%20FY24.pdf,true,2023-12-19T18:12:23.000,1,2023-12-19T18:03:21.000
240009703,http://publicdata.usac.org/SL/Prd/Form470/401116/240009703/BNH%202024%20C1%20RFP.xlsx,true,2024-01-03T13:01:35.000,1,2024-01-03T13:30:33.000
240009705,,false,,15,2023-12-27T09:34:10.000
240009706,http://publicdata.usac.org/SL/Prd/Form470/342518/240009706/RFP_D167_C2_FY2024_Eq.pdf,true,2023-12-23T12:12:23.000,2,2023-12-23T12:54:21.000
240009708,http://publicdata.usac.org/SL/Prd/Form470/17029719/240009708/2024%20RFP%20Highland%20Prep%20West.pdf,true,2024-01-12T18:01:01.000,23,2024-01-12T18:11:59.000
240009711,http://publicdata.usac.org/SL/Prd/Form470/401919/240009711/Lycee%20Francais%20de%20San%20Francisco%202024%20eRate%20Category%202%20RFP2.docx,true,2024-01-08T14:01:18.000,147,2024-01-08T14:25:16.000
240009717,http://publicdata.usac.org/SL/Prd/Form470/341934/240009717/2024%20Cat%202%20RFP%20_%20Fort%20Benton%20School%20District%201%20a.k.a.%20Fort%20Benton%20Public%20Schools.pdf,true,2023-12-21T13:12:33.000,1,2023-12-21T13:50:18.000
240009718,http://publicdata.usac.org/SL/Prd/Form470/348006/240009718/Form%20470%20240009718%20UPS%20Questions%20doc_Answers.pdf,true,2024-01-24T13:01:17.000,32,2024-01-02T21:56:45.000
240009719,,false,,1,2023-12-20T00:09:09.000
240009720,http://publicdata.usac.org/SL/Prd/Form470/353233/240009720/JKPLProposal.2024.01.pdf,true,2023-12-20T00:12:08.000,4,2023-12-20T00:05:07.000
240009722,,false,,62,2023-12-20T00:45:46.000
240009725,,false,,166,2023-12-20T02:17:05.000
240009726,http://publicdata.usac.org/SL/Prd/Form470/258268/240009726/St%20Mary%20Magdalene%20School%20RFP.pdf,true,2024-01-04T14:01:47.000,1,2024-01-04T14:00:46.000
240009728,http://publicdata.usac.org/SL/Prd/Form470/338626/240009728/RFPIA%20Kelloggsville%20FY24.pdf,true,2024-02-05T12:02:00.000,1,2024-02-05T12:17:59.000
240009729,,false,,10,2023-12-20T09:46:16.000
240009731,http://publicdata.usac.org/SL/Prd/Form470/223044/240009731/2024%20RFP%20for%20Cornelia%20Connelly%20Academy.docx,true,2023-12-27T11:12:20.000,1,2023-12-27T11:30:19.000
240009737,http://publicdata.usac.org/SL/Prd/Form470/338618/240009737/KPS%202024%20Technology%20Projects%20%20FV12192023%20Invitation%20to%20Bid.pdf,true,2023-12-20T08:12:44.000,2,2023-12-20T08:58:43.000
240009740,http://publicdata.usac.org/SL/Prd/Form470/338548/240009740/WhiteCloudPS24.pdf,true,2023-12-20T09:12:50.000,1,2023-12-20T09:00:49.000
240009745,,false,,1,2023-12-20T09:28:47.000
240009747,http://publicdata.usac.org/SL/Prd/Form470/360738/240009747/BCS%20FY24%20WAN%20RPF%20470%20240009747.pdf,true,2023-12-20T09:12:57.000,2,2023-12-20T09:51:55.000
240009748,,false,,5,2023-12-20T09:28:06.000
240009749,,false,,1,2023-12-20T09:21:12.000
240009750,,false,,1,2023-12-20T09:16:22.000
240009752,http://publicdata.usac.org/SL/Prd/Form470/330322/240009752/backbone.docx,true,2023-12-20T09:12:27.000,3000,2023-12-20T09:28:25.000
240009756,http://publicdata.usac.org/SL/Prd/Form470/402037/240009756/24_Greater%20Johnstown%20240009756%20Questions%20and%20Answers.pdf,true,2024-01-26T12:01:15.000,54,2024-01-09T13:38:43.000
240009757,,false,,1,2023-12-20T09:31:20.000
240009761,http://publicdata.usac.org/SL/Prd/Form470/332436/240009761/SOUTH%20ALLEGHENY%20FY2024%20MANAGED%20DATA%20TRANSPORT%20REQUEST%20REQUIREMENTS.pdf,true,2023-12-26T12:12:59.000,3,2023-12-26T12:21:57.000
240009764,,false,,3,2023-12-20T10:32:04.000
240009772,,false,,20,2023-12-20T10:23:06.000
240009773,http://publicdata.usac.org/SL/Prd/Form470/330090/240009773/Pequannock%20C2%20Proposed%20BOM.xlsx,true,2023-12-20T13:12:28.000,213,2023-12-20T13:06:26.000
240009774,http://publicdata.usac.org/SL/Prd/Form470/349477/240009774/BN24_RFP_Switches.pdf,true,2023-12-21T11:12:27.000,17,2023-12-21T11:32:25.000
240009782,http://publicdata.usac.org/SL/Prd/Form470/349198/240009782/2024%2025%20%20REQUEST%20FOR%20PROPOSAL%20470%20%20Cat%202.pdf,true,2023-12-20T11:12:45.000,39,2023-12-20T11:11:44.000
240009783,http://publicdata.usac.org/SL/Prd/Form470/330062/240009783/Elmwood%20Park%20Category%202.pdf,true,2023-12-20T10:12:45.000,4,2023-12-20T10:50:44.000
240009784,,false,,2,2023-12-20T10:44:12.000
240009785,http://publicdata.usac.org/SL/Prd/Form470/17026058/240009785/2024%20C2%20RFP%20The%20Kings%20Academy.docx,true,2024-01-18T14:01:58.000,3,2024-01-18T14:17:57.000
240009787,,false,,1,2023-12-20T10:49:52.000
240009788,,false,,2,2023-12-20T10:53:45.000
240009790,http://publicdata.usac.org/SL/Prd/Form470/350968/240009790/RFP911_UPS_Equipment_%202023.pdf,true,2023-12-21T11:12:47.000,50,2023-12-21T11:52:45.000
240009792,,false,,20,2023-12-20T10:53:41.000
240009793,,false,,1,2023-12-20T11:23:26.000
240009794,http://publicdata.usac.org/SL/Prd/Form470/333664/240009794/24_JeffersonMadison_Service%20Spec_C1_Outreach%20Vehicle.pdf,true,2024-01-11T14:01:24.000,1,2024-01-11T14:41:23.000
240009795,,false,,2,2023-12-21T10:04:14.000
240009797,,false,,1000,2023-12-20T12:43:40.000
240009799,,false,,17,2023-12-21T09:07:44.000
240009800,,false,,3,2023-12-20T12:22:46.000
240009802,,false,,3,2023-12-20T11:24:16.000
240009805,http://publicdata.usac.org/SL/Prd/Form470/402048/240009805/FY2024%20Rockbridge_Service%20Spec%20C2.pdf,true,2024-01-17T17:01:21.000,1,2024-01-17T17:18:20.000
240009817,,false,,1,2023-12-23T10:58:01.000
240009820,,false,,1,2023-12-20T12:04:19.000
240009823,http://publicdata.usac.org/SL/Prd/Form470/400488/240009823/Cat%201%20RFP%20BOUSD%20FY24.xlsx,true,2023-12-20T14:12:31.000,12,2023-12-20T14:27:30.000
240009824,http://publicdata.usac.org/SL/Prd/Form470/345294/240009824/FPL%202024%20RFP%20Template.docx,true,2023-12-21T12:12:45.000,1,2023-12-21T12:06:43.000
240009826,http://publicdata.usac.org/SL/Prd/Form470/348038/240009826/Santa%20Anna%20C2%202024%20RFQ.xlsx,true,2023-12-20T12:12:29.000,1,2023-12-20T12:30:27.000
240009829,,false,,1,2023-12-20T12:42:49.000
240009830,http://publicdata.usac.org/SL/Prd/Form470/401301/240009830/Kincaid%20Community%20Library%20RFP%20Internet%20Access%20Specs%20for%20FY24.pdf,true,2023-12-20T12:12:58.000,1,2023-12-20T12:40:56.000
240009831,http://publicdata.usac.org/SL/Prd/Form470/351185/240009831/Shiloh%20School%20District%200261%2024A.5.pdf,true,2023-12-20T19:12:24.000,1,2023-12-20T19:22:22.000
240009832,http://publicdata.usac.org/SL/Prd/Form470/353358/240009832/Linn%20County%20Library%20District%201%20RFP%20Internet%20Access%20Specs%20for%20FY24.pdf,true,2023-12-20T12:12:49.000,1,2023-12-20T12:52:48.000
240009834,,false,,1,2023-12-20T12:55:16.000
240009841,http://publicdata.usac.org/SL/Prd/Form470/338636/240009841/2024%20Amendment1_BidOpenTime%20Benzie%20RFP_SEN%20Phase%20II%20Data%20Transport%20Circuits.pdf,true,2023-12-22T16:12:51.000,3,2023-12-22T14:22:34.000
240009843,http://publicdata.usac.org/SL/Prd/Form470/402280/240009843/Campbell%20County%20Public%20Library%20Network%20Upgrades%20%20FY%202024%20Revised.docx,true,2023-12-20T13:12:59.000,1,2023-12-20T13:23:57.000
240009846,http://publicdata.usac.org/SL/Prd/Form470/275591/240009846/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%201%20FY24.pdf,true,2023-12-20T13:12:42.000,1,2023-12-20T13:21:41.000
240009849,,false,,2,2023-12-20T13:23:19.000
240009851,http://publicdata.usac.org/SL/Prd/Form470/328618/240009851/FY2024%20MSAD%2035%20C2%20RFP.docx,true,2023-12-20T13:12:37.000,3,2023-12-20T13:41:35.000
240009855,,false,,1,2023-12-21T07:32:54.000
240009861,,false,,1,2023-12-20T13:46:52.000
240009863,,false,,1,2024-02-01T15:36:06.000
240009864,http://publicdata.usac.org/SL/Prd/Form470/333199/240009864/Riverside%20C2%20Fiber%20Cabling%20BOM.xlsx,true,2023-12-20T14:12:49.000,1000,2023-12-20T14:18:48.000
240009867,http://publicdata.usac.org/SL/Prd/Form470/344826/240009867/2023%2024%20Data%20Lines%20E%20Rate%20MSE.pdf,true,2023-12-20T15:12:10.000,14000,2023-12-20T15:23:09.000
240009870,http://publicdata.usac.org/SL/Prd/Form470/341804/240009870/2024%20Cat%202%20RFP%20_%20Glasgow%20School%20District%201%20A%20a.k.a.%20Glasgow%20K12%20Schools.pdf,true,2023-12-20T14:12:37.000,5,2023-12-20T14:34:18.000
240009872,http://publicdata.usac.org/SL/Prd/Form470/17005385/240009872/OUBOCES%20Minisink%20Cat2%20470.pdf,true,2023-12-22T09:12:13.000,50,2023-12-22T09:15:11.000
240009873,,false,,1,2023-12-20T14:45:39.000
240009874,http://publicdata.usac.org/SL/Prd/Form470/370654/240009874/Lansing%20Community%20Library%20RFP%20Internet%20Access%20Specs%20for%20FY24.pdf,true,2023-12-20T13:12:43.000,1,2023-12-20T13:55:41.000
240009875,,false,,1,2023-12-20T14:00:40.000
240009876,http://publicdata.usac.org/SL/Prd/Form470/330498/240009876/FY24%20C1%20Specification%20West%20Deptford%20DIA.pdf,true,2023-12-20T14:12:38.000,1,2023-12-20T14:10:37.000
240009887,,false,,10,2023-12-20T14:31:38.000
240009889,http://publicdata.usac.org/SL/Prd/Form470/336663/240009889/Placeholder%20RFP.docx,true,2023-12-22T14:12:10.000,1,2023-12-22T14:35:08.000
240009893,,,,1,2023-12-20T14:44:08.000
240009895,http://publicdata.usac.org/SL/Prd/Form470/382614/240009895/0267%2024C%201%20Napa%20County%20Office%20of%20Education%20Network%20Electronics%20RFP.pdf,true,2023-12-20T17:12:30.000,4,2023-12-20T17:30:28.000
240009896,,false,,3,2023-12-20T15:53:05.000
240009897,,false,,1,2023-12-20T14:43:41.000
240009899,http://publicdata.usac.org/SL/Prd/Form470/342687/240009899/RFP_D018Ken_C2_FY2024.pdf,true,2024-01-05T13:01:31.000,2,2024-01-05T13:18:30.000
240009900,,false,,1,2023-12-20T14:45:08.000
240009902,http://publicdata.usac.org/SL/Prd/Form470/337380/240009902/RFP%20License%20renewals%20Hanover.pdf,true,2024-01-03T14:01:21.000,1,2024-01-03T14:14:19.000
240009904,,false,,1,2023-12-20T15:03:11.000
240009909,,false,,1,2023-12-20T15:38:20.000
240009915,http://publicdata.usac.org/SL/Prd/Form470/350726/240009915/ERate%20FY%202024%20Internal%20Connections%20%20RFP%205018.pdf,true,2023-12-26T18:12:00.000,75,2023-12-26T18:34:58.000
240009922,http://publicdata.usac.org/SL/Prd/Form470/367173/240009922/2024_2025%20RFP%20Managed%20Services%20Appendix%20A%20Existing%20Equipment.pdf,true,2023-12-20T16:12:58.000,6,2023-12-20T16:26:56.000
240009924,http://publicdata.usac.org/SL/Prd/Form470/348346/240009924/PLEA%202024%20C2%20Addendum%201%20470%20240009924%20QandA.pdf,true,2024-01-03T15:01:28.000,98,2023-12-22T15:10:16.000
240009925,http://publicdata.usac.org/SL/Prd/Form470/401524/240009925/KC24_RFP_IC.pdf,true,2024-01-11T10:01:06.000,13,2024-01-11T10:28:05.000
240009933,http://publicdata.usac.org/SL/Prd/Form470/353438/240009933/Brown%20County%20Public%20Library%20Wireless%20Service%202024%20RFP.docx,true,2023-12-20T16:12:49.000,4,2023-12-20T16:20:47.000
240009936,,false,,7,2024-01-25T16:08:23.000
240009937,http://publicdata.usac.org/SL/Prd/Form470/345635/240009937/ODIE_%20Erate%20RFP%20Details.pdf,true,2023-12-20T16:12:07.000,54,2023-12-20T16:34:05.000
240009938,http://publicdata.usac.org/SL/Prd/Form470/279437/240009938/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%201%20FY24.pdf,true,2023-12-20T16:12:43.000,1,2023-12-20T16:28:41.000
240009939,,false,,1,2023-12-20T16:31:07.000
240009942,http://publicdata.usac.org/SL/Prd/Form470/323542/240009942/EDD_FY2024_C2_IC_RFP.docx,true,2023-12-20T17:12:20.000,2460,2023-12-20T17:52:18.000
240009944,http://publicdata.usac.org/SL/Prd/Form470/340441/240009944/HS%20to%20Primary.pdf,true,2023-12-28T10:12:16.000,1,2023-12-28T10:28:15.000
240009945,,false,,1,2023-12-20T16:41:54.000
240009948,http://publicdata.usac.org/SL/Prd/Form470/346922/240009948/C2%20Equipment%20Pricing%20Sheet%20Sample.xlsx,true,2024-01-22T14:01:12.000,22,2024-01-22T14:06:11.000
240009949,http://publicdata.usac.org/SL/Prd/Form470/337277/240009949/FY2024%20C2%20Proposal%20Due%20Date%20Extension%20Addendum%20to%20RFP.pdf,true,2024-02-01T16:02:10.000,10,2023-12-20T17:10:33.000
240009954,http://publicdata.usac.org/SL/Prd/Form470/341808/240009954/HINSDALE_Cat1_RFP%20Internet_2024.pdf,true,2024-01-05T16:01:50.000,1,2024-01-05T16:45:48.000
240009955,http://publicdata.usac.org/SL/Prd/Form470/348309/240009955/YISD%20DSL%202024%20RFP%20documentation%20for%20470.docx,true,2023-12-20T17:12:57.000,1,2023-12-20T17:25:55.000
240009956,,false,,1,2023-12-20T17:27:42.000
240009957,http://publicdata.usac.org/SL/Prd/Form470/352354/240009957/FY24%20BBBSD%20C1%20and%20C2%20PDF%20version%20of%20470%20Narrative%20v2.pdf,true,2024-01-05T19:01:13.000,6,2024-01-05T19:38:11.000
240009962,http://publicdata.usac.org/SL/Prd/Form470/337813/240009962/FY2024%20C2%20AP%20Switch%20Firewall%20RFP%20West%20Central%20School%20Corporation.pdf,true,2023-12-20T18:12:49.000,92,2023-12-20T18:10:47.000
240009963,http://publicdata.usac.org/SL/Prd/Form470/349991/240009963/Ash%20Fork%20USD%20SCHOOL%20BUS%20WIFI.docx,true,2023-12-20T17:12:27.000,2,2023-12-20T17:54:25.000
240009965,,false,,1,2023-12-21T08:38:48.000
240009966,,false,,5,2023-12-20T18:23:55.000
240009970,,false,,1,2023-12-21T08:39:08.000
240009972,http://publicdata.usac.org/SL/Prd/Form470/350903/240009972/ERATE%20SUPPLEMENTAL%20TERMS%20AND%20CONDITIONS.pdf,true,2023-12-21T14:12:43.000,1,2023-12-21T14:03:42.000
240009974,http://publicdata.usac.org/SL/Prd/Form470/350903/240009974/ERATE%20SUPPLEMENTAL%20TERMS%20AND%20CONDITIONS.pdf,true,2023-12-21T14:12:21.000,2,2023-12-21T14:03:20.000
240009975,,false,,2,2023-12-20T22:46:03.000
240009976,http://publicdata.usac.org/SL/Prd/Form470/334737/240009976/24%2007P%20%20ERate%20Supplemetal%20%20Terms%20and%20Conditions.pdf,true,2023-12-20T19:12:52.000,15,2023-12-20T19:34:50.000
240009977,,false,,2,2023-12-20T22:46:44.000
240009979,,false,,1,2024-01-20T10:17:24.000
240009981,http://publicdata.usac.org/SL/Prd/Form470/347156/240009981/Sample%20Service%20Provider%20Contract%20FY2024.docx,true,2024-01-08T13:01:58.000,1,2024-01-08T13:14:56.000
240009982,http://publicdata.usac.org/SL/Prd/Form470/347240/240009982/STRO%20Addendum%201%20470%20240009982%20C2%20QandA.pdf,true,2024-01-25T12:01:23.000,11,2024-01-11T14:14:16.000
240009983,http://publicdata.usac.org/SL/Prd/Form470/346782/240009983/Mangum%20OK%20RFP%202425%20WAN.pdf,true,2024-01-18T09:01:01.000,6,2024-01-18T09:42:00.000
240009984,http://publicdata.usac.org/SL/Prd/Form470/347175/240009984/Fort%20Towson%20OK%20RFP%202425%20C2.pdf,true,2024-01-17T14:01:18.000,6,2024-01-17T14:20:16.000
240009987,,false,,1,2024-01-18T10:11:04.000
240009988,http://publicdata.usac.org/SL/Prd/Form470/223151/240009988/24%20Cathedral%20High%20School%20470%20Questions%20240009988.pdf,true,2024-01-18T17:01:24.000,1,2024-01-04T13:19:05.000
240009990,http://publicdata.usac.org/SL/Prd/Form470/350322/240009990/Addendum%201%20%20Bid%201641%20ERate%20Cabling.pdf,true,2024-01-05T12:01:16.000,1000,2023-12-22T19:36:31.000
240009994,,false,,1,2023-12-21T08:13:36.000
240009997,,false,,1,2023-12-22T10:09:13.000
240009998,http://publicdata.usac.org/SL/Prd/Form470/268917/240009998/OLC24.pdf,true,2023-12-21T08:12:25.000,1,2023-12-21T08:43:23.000
240010001,,false,,1,2023-12-21T21:03:22.000
240010002,,false,,7,2023-12-21T09:24:22.000
240010004,,false,,1,2023-12-21T09:12:23.000
240010009,http://publicdata.usac.org/SL/Prd/Form470/265203/240010009/firewallinformation.xlsx,true,2023-12-21T09:12:31.000,1,2023-12-21T09:24:30.000
240010010,,,,1,2023-12-21T09:38:00.000
240010011,http://publicdata.usac.org/SL/Prd/Form470/349139/240010011/Woodland%20Park%20C2.pdf,true,2023-12-21T09:12:10.000,45,2023-12-21T09:37:08.000
240010012,,false,,1,2023-12-21T09:35:54.000
240010013,http://publicdata.usac.org/SL/Prd/Form470/17002047/240010013/470%20Category%202%20Details%20for%20Advantage%20Academy%20of%20Hillsborough.pdf,true,2023-12-21T09:12:45.000,3,2023-12-21T09:30:43.000
240010014,,false,,1,2023-12-21T09:38:00.000
240010021,,false,,44,2023-12-22T20:02:07.000
240010022,http://publicdata.usac.org/SL/Prd/Form470/331149/240010022/Central%20Islip%20No%20Questsions%20on%20470.pdf,true,2024-01-26T13:01:17.000,608,2023-12-21T10:00:53.000
240010023,,false,,1,2023-12-21T09:54:46.000
240010024,http://publicdata.usac.org/SL/Prd/Form470/334094/240010024/2024%20Addendum%2024Mo%20Contract%20EARLibrary%20Cat%201%20Internet%20and%20Air%20Cards.docx.pdf,true,2024-01-22T13:01:43.000,5,2023-12-21T15:44:03.000
240010025,,false,,1,2023-12-21T10:01:41.000
240010027,,false,,1,2023-12-21T10:06:50.000
240010029,,false,,180400,2024-01-16T12:15:59.000
240010032,,false,,1,2023-12-21T10:30:58.000
240010033,http://publicdata.usac.org/SL/Prd/Form470/338649/240010033/2024%20Amendment1_BidOpenTime%20FAS%20Fife%20Lake%20RFP_SEN%20Phase%20II%20Data%20Transport%20Circuits.docx.pdf,true,2023-12-22T16:12:34.000,1,2023-12-22T15:40:54.000
240010034,http://publicdata.usac.org/SL/Prd/Form470/348978/240010034/2024%20DISTRICT%20UPS.pdf,true,2023-12-21T10:12:47.000,188,2023-12-21T10:35:46.000
240010036,,false,,1,2023-12-23T11:09:01.000
240010037,http://publicdata.usac.org/SL/Prd/Form470/331294/240010037/Questar%20III%20FY24%20C2%20IC%20Pricing%20List.xlsx,true,2023-12-21T14:12:43.000,125,2023-12-21T14:44:41.000
240010039,http://publicdata.usac.org/SL/Prd/Form470/330643/240010039/FY24%20Pittsgrove%20C2%20Specification.pdf,true,2023-12-21T10:12:11.000,20,2023-12-21T10:46:09.000
240010043,,false,,1,2023-12-23T11:11:53.000
240010045,,false,,164000,2024-01-03T12:13:04.000
240010047,,false,,1,2023-12-21T10:59:43.000
240010048,http://publicdata.usac.org/SL/Prd/Form470/349361/240010048/Addendum%20A%20for%20federal%20contracts.pdf,true,2024-01-29T17:01:00.000,8,2024-01-29T17:23:58.000
240010051,,false,,2,2023-12-21T11:11:00.000
240010052,http://publicdata.usac.org/SL/Prd/Form470/332431/240010052/WEST%20ALLEGHENY%20FIBER%20INTERNET%20YR2024_BID.pdf,true,2023-12-21T11:12:48.000,1,2023-12-21T11:19:47.000
240010053,,,,1,2023-12-21T11:32:16.000
240010059,,false,,1,2023-12-21T11:43:39.000
240010060,,false,,1,2023-12-21T11:49:32.000
240010062,,false,,105,2023-12-21T17:34:42.000
240010064,,false,,20,2023-12-21T11:34:46.000
240010065,,false,,1,2023-12-21T12:03:52.000
240010067,,false,,1,2023-12-21T12:27:52.000
240010068,http://publicdata.usac.org/SL/Prd/Form470/352102/240010068/2024_HSD98_C2%20SWITCH%20UPGRADE_Attachment%20A_Cost%20Proposal%20Form.xlsx,true,2024-01-10T11:01:36.000,11,2024-01-10T11:23:34.000
240010072,,false,,8,2024-01-15T10:37:34.000
240010074,,false,,1,2023-12-21T12:08:22.000
240010076,,false,,1,2023-12-21T12:10:47.000
240010078,,false,,1,2023-12-21T12:21:20.000
240010081,,false,,1,2023-12-21T12:29:47.000
240010084,,false,,2,2023-12-28T11:36:00.000
240010087,,false,,96,2024-01-04T09:42:19.000
240010088,,,,1,2024-01-02T15:18:46.000
240010091,http://publicdata.usac.org/SL/Prd/Form470/401105/240010091/Education%20for%20Change%20RFP%20document.xlsx,true,2023-12-21T12:12:15.000,41,2023-12-21T12:44:13.000
240010094,http://publicdata.usac.org/SL/Prd/Form470/337559/240010094/FY2024%20MCS%20WAN%20RFP%20.pdf,true,2023-12-21T13:12:12.000,1,2023-12-21T13:37:10.000
240010100,http://publicdata.usac.org/SL/Prd/Form470/347066/240010100/OKAY_Addendum%20470_240010100%20C1%20QandA.pdf,true,2024-01-16T16:01:06.000,1,2024-01-04T13:52:19.000
240010104,http://publicdata.usac.org/SL/Prd/Form470/17004711/240010104/Addendum%20One%20E%20RFP%2003_24_25%20Santa%20Clara%20COE%20Consortium.pdf,true,2024-01-19T18:01:16.000,150,2024-01-12T15:55:46.000
240010105,,false,,1,2023-12-21T14:37:03.000
240010106,http://publicdata.usac.org/SL/Prd/Form470/328633/240010106/FY2024%20Biddeford%20SD%20C2%20RFP.pdf,true,2023-12-21T16:12:33.000,2,2023-12-21T16:02:32.000
